subject_code_1;subject_code_2;n_cooc;difficulty_score_any
05.611;05.588;9;0.152381
05.611;05.589;191;0.05
05.611;05.590;12;0.054545
05.611;05.591;97;0.095238
05.611;05.592;63;0.042254
05.611;05.593;46;0.041667
05.611;05.594;32;0.043675
05.611;05.595;41;0.041056
05.611;05.596;20;0.064935
05.611;05.597;107;0.090909
05.611;05.598;40;0.038462
05.611;05.599;33;0
05.611;05.600;131;0.105263
05.611;05.601;217;0.088235
05.611;05.604;41;0.196721
05.611;05.607;119;0.176786
05.611;05.611;0;0
05.611;05.613;251;0.12749
05.611;05.614;77;0.090909
05.611;05.615;430;0.072093
05.611;05.616;85;0.247059
05.611;22.400;25;0.2
05.613;05.554;44;0.082051
05.613;05.555;12;0.174061
05.613;05.556;0;0.02994
05.613;05.557;173;0.185714
05.613;05.558;53;0.138889
05.613;05.559;35;0
05.613;05.560;13;0.285714
05.613;05.561;0;0.08
05.613;05.562;3;0.052632
05.613;05.563;48;0
05.613;05.564;24;0.032
05.613;05.565;34;0.141304
05.613;05.566;24;0.051282
05.613;05.567;32;0.092593
05.613;05.568;2;0.047619
05.613;05.569;105;0.127907
05.613;05.570;0;0.1
05.613;05.571;2;0.074074
05.613;05.572;67;0.079602
05.613;05.573;155;0.101266
05.613;05.574;21;0.138298
05.613;05.575;77;0.002494
05.613;05.576;58;0.133333
05.613;05.577;8;0.083333
05.613;05.578;0;0
05.613;05.579;0;0
05.613;05.580;61;0
05.613;05.581;37;0
05.613;05.582;6;0
05.613;05.583;0;0
05.613;05.584;122;0
05.613;05.585;20;0
05.613;05.586;53;0
05.613;05.587;37;0
05.613;05.588;0;0
05.613;05.589;3;0
05.613;05.590;0;0
05.613;05.591;17;0.066667
05.613;05.592;2;0
05.613;05.593;81;0
05.613;05.594;37;0.0625
05.613;05.595;41;0.263158
05.613;05.596;92;0
05.613;05.597;7;0
05.613;05.598;40;0.193548
05.613;05.599;160;0
05.613;05.600;11;0
05.613;05.601;301;0
05.613;05.604;170;0
05.613;05.607;23;0
05.613;05.611;271;0
05.613;05.613;0;0
05.613;05.614;30;0.1
05.613;05.615;155;0.03871
05.613;05.616;57;0.263158
05.613;22.400;14;0.071429
05.614;05.554;79;0.131579
05.614;05.555;239;0.026316
05.614;05.556;257;0.030769
05.614;05.557;152;0
05.614;05.558;90;0
05.614;05.559;107;0
05.614;05.560;121;0.049296
05.614;05.561;90;0
05.614;05.562;234;0.031008
05.614;05.563;137;0.04321
05.614;05.564;338;0.090909
05.614;05.565;369;0.119701
05.614;05.566;66;0.081081
05.614;05.567;248;0.02
05.614;05.568;105;0.053333
05.614;05.569;20;0.15
05.614;05.570;220;0
05.614;05.571;21;0
05.614;05.572;142;0
05.614;05.573;24;0
05.614;05.574;664;0
05.614;05.575;341;0.151515
05.614;05.576;77;0.206897
05.614;05.577;55;0
05.614;05.578;52;0
05.614;05.579;66;0
05.614;05.580;38;0
05.614;05.581;102;0
05.614;05.582;61;0.192308
05.614;05.583;560;0.184211
05.614;05.584;195;0.088889
05.614;05.585;293;0.226415
05.614;05.586;835;0
05.614;05.587;70;0.058824
05.614;05.588;36;0.111111
05.614;05.589;63;0
05.614;05.590;25;0
05.614;05.591;19;0.024648
05.614;05.592;732;0.029851
05.614;05.593;125;0.018519
05.614;05.594;92;0.036364
05.614;05.595;39;0.046263
05.614;05.596;54;0.111111
05.614;05.597;21;0.047414
05.614;05.598;86;0.050505
05.614;05.599;40;0.090439
05.614;05.600;27;0.113333
05.614;05.601;201;0.1375
05.614;05.604;79;0.000619
05.614;05.607;94;0.108108
05.614;05.611;802;0.069767
05.614;05.613;45;0
05.614;05.614;0;0
05.614;05.615;164;0.164634
05.614;05.616;46;0.108696
05.614;22.400;246;0.345528
05.615;05.554;24;0
05.615;05.555;0;0
05.615;05.556;5;0.043478
05.615;05.557;2;0
05.615;05.558;5;0.035336
05.615;05.559;1;0.1
05.615;05.560;4;0.045783
05.615;05.561;8;0.061069
05.615;05.562;6;0.064257
05.615;05.563;0;0.110294
05.615;05.564;30;0.0875
05.615;05.565;0;0.004792
05.615;05.566;1;0.123077
05.615;05.567;16;0.076923
05.615;05.568;19;0
05.615;05.569;1;0
05.615;05.570;15;0
05.615;05.571;31;0
05.615;05.572;3;0
05.615;05.573;0;0
05.615;05.574;38;0
05.615;05.575;190;0.044619
05.615;05.576;195;0.052874
05.615;05.577;1;0
05.615;05.578;1;0.068966
05.615;05.579;3;0
05.615;05.580;142;0
05.615;05.581;1;0.123596
05.615;05.582;258;0.157895
05.615;05.583;162;0.166667
05.615;05.584;143;0
05.615;05.585;401;0.07767
05.615;05.586;37;0.047619
05.615;05.587;100;0
05.615;05.588;75;0
05.615;05.589;20;0
05.615;05.590;33;0
05.615;05.591;29;0
05.615;05.592;2;0
05.615;05.593;2;0
05.615;05.594;1;0.035176
05.615;05.595;5;0
05.615;05.596;9;0.047619
05.615;05.597;52;0
05.615;05.598;38;0
05.615;05.599;45;0.150943
05.615;05.600;53;0.272727
05.615;05.601;9;0.074074
05.615;05.604;34;0
05.615;05.607;27;0.088235
05.615;05.611;1;0.125
05.615;05.613;852;0
05.615;05.614;67;0
05.615;05.615;0;0
05.615;05.616;151;0.05298
05.615;22.400;26;0.038462
05.616;05.554;54;0
05.616;05.555;55;0
05.616;05.556;281;0
05.616;05.557;36;0
05.616;05.558;232;0
05.616;05.559;99;0
05.616;05.560;387;0.058824
05.616;05.561;150;0
05.616;05.562;160;0
05.616;05.563;1615;0.147059
05.616;05.564;111;0.28125
05.616;05.565;43;0.1
05.616;05.566;32;0
05.616;05.567;23;0.12037
05.616;05.568;26;0.235294
05.616;05.569;283;0
05.616;05.570;20;0
05.616;05.571;415;0
05.616;05.572;262;0
05.616;05.573;249;0
05.616;05.574;136;0
05.616;05.575;80;0
05.616;05.576;626;0
05.616;05.577;65;0
05.616;05.578;26;0
05.616;05.579;0;0
05.616;05.580;381;0.056338
05.616;05.581;435;0.04
05.616;05.582;2;0.121622
05.616;05.583;58;0.102041
05.616;05.584;2;0.027027
05.616;05.585;1;0.043478
05.616;05.586;89;0.063636
05.616;05.587;19;0.117647
05.616;05.588;30;0
05.616;05.589;99;0
05.616;05.590;103;0
05.616;05.591;21;0
05.616;05.592;398;0
05.616;05.593;10;0
05.616;05.594;21;0
05.616;05.595;1;0
05.616;05.596;1;0.057971
05.616;05.597;53;0.065217
05.616;05.598;22;0.095238
05.616;05.599;27;0.055556
05.616;05.600;58;0.098361
05.616;05.601;68;0
05.616;05.604;16;0
05.616;05.607;0;0
05.616;05.611;5;0
05.616;05.613;34;0
05.616;05.614;1;0
05.616;05.615;2;0
05.616;05.616;0;0
05.616;22.400;13;0
22.400;05.554;68;0
22.400;05.555;32;0
22.400;05.556;30;0
22.400;05.557;69;0.072386
22.400;05.558;108;0.141732
22.400;05.559;17;0.153846
22.400;05.560;0;0.065217
22.400;05.561;0;0.030612
22.400;05.562;2;0.093023
22.400;05.563;213;0.0625
22.400;05.564;100;0
22.400;05.565;74;0
22.400;05.566;49;0
22.400;05.567;37;0
22.400;05.568;69;0
22.400;05.569;110;0
22.400;05.570;17;0
22.400;05.571;5;0
22.400;05.572;1;0
22.400;05.573;69;0.128571
22.400;05.574;46;0.149123
22.400;05.575;21;0.076923
22.400;05.576;54;0.061538
22.400;05.577;61;0.074074
22.400;05.578;4;0
22.400;05.579;0;0.12749
22.400;05.580;0;0.090909
22.400;05.581;373;0.072093
22.400;05.582;127;0.247059
22.400;05.583;156;0.2
22.400;05.584;46;0.1
22.400;05.585;98;0.03871
22.400;05.586;86;0.263158
22.400;05.587;32;0.071429
22.400;05.588;70;0
22.400;05.589;114;0
22.400;05.590;26;0
22.400;05.591;65;0.164634
22.400;05.592;81;0.108696
22.400;05.593;11;0.345528
22.400;05.594;251;0.05298
22.400;05.595;77;0.038462
22.400;05.596;430;0
22.400;05.597;85;0
22.400;05.598;25;0
22.400;05.599;30;0
22.400;05.600;155;0
22.400;05.601;57;0
22.400;05.604;14;0
22.400;05.607;164;0
22.400;05.611;46;0
22.400;05.613;246;0
22.400;05.614;151;0
22.400;05.615;26;0
22.400;05.616;13;0
22.400;22.400;0;0
